"HCR","CU","year","H.50","H.25","H.75"
"IMEG","Nordenskiold",2027,0,0,684
"IMEG","Nordenskiold",2028,0,0,640.75
"IMEG","Nordenskiold",2029,0,0,1690.5
"IMEG","Nordenskiold",2030,0,0,2185
"IMEG","Nordenskiold",2031,6.5,0,2043.75
"IMEG","Nordenskiold",2032,472.5,0,2943.25
"IMEG","Nordenskiold",2033,290,0,2237.5
"IMEG","Nordenskiold",2034,315.5,0,1763.75
"IMEG","Nordenskiold",2035,329,0,2015.75
"IMEG","Nordenskiold",2036,568.5,0,2594.75
"IMEG","Nordenskiold",2037,642,0,2934
"IMEG","Nordenskiold",2038,555.5,0,2779
"IMEG","Nordenskiold",2039,519,0,2365.5
"IMEG","Nordenskiold",2040,469,0,2467.5
"IMEG","Nordenskiold",2041,547,0,2675.75
"IMEG","Nordenskiold",2042,629.5,0,2520.5
"IMEG","Nordenskiold",2043,528.5,0,2561
"IMEG","Nordenskiold",2044,553,0,2687.75
"IMEG","Nordenskiold",2045,517,0,2409.75
"IMEG","Nordenskiold",2046,522.5,0,2475.5
"IMEG","Nordenskiold",2047,540.5,0,2707
"IMEG","Nordenskiold",2048,666,0,2736.25
"IMEG","Nordenskiold",2049,751,0,2760.25
"IMEG","Nordenskiold",2050,608,0,2789
"IMEG","Nordenskiold",2051,689.5,0,3155.75
"IMEG","NorthernYukonR.andtribs.",2024,0,0,0
"IMEG","NorthernYukonR.andtribs.",2025,0,0,0
"IMEG","NorthernYukonR.andtribs.",2026,0,0,0
"IMEG","NorthernYukonR.andtribs.",2027,0,0,797.25
"IMEG","NorthernYukonR.andtribs.",2028,0,0,689.75
"IMEG","NorthernYukonR.andtribs.",2029,0,0,2682.25
"IMEG","NorthernYukonR.andtribs.",2030,0,0,4015.25
"IMEG","NorthernYukonR.andtribs.",2031,18,0,6522.75
"IMEG","NorthernYukonR.andtribs.",2032,1617,0,9939
"IMEG","NorthernYukonR.andtribs.",2033,1596,0,9593.25
"IMEG","NorthernYukonR.andtribs.",2034,1392.5,0,9685.75
"IMEG","NorthernYukonR.andtribs.",2035,1572,0,9455.5
"IMEG","NorthernYukonR.andtribs.",2036,2001.5,0,9640.25
"IMEG","NorthernYukonR.andtribs.",2037,1731,0,9450.5
"IMEG","NorthernYukonR.andtribs.",2038,1292,0,8852.25
"IMEG","NorthernYukonR.andtribs.",2039,1336.5,0,7899.75
"IMEG","NorthernYukonR.andtribs.",2040,1188,0,8894.25
"IMEG","NorthernYukonR.andtribs.",2041,1502,0,10204.75
"IMEG","NorthernYukonR.andtribs.",2042,1301,0,9074.25
"IMEG","NorthernYukonR.andtribs.",2043,1229,0,8862.25
"IMEG","NorthernYukonR.andtribs.",2044,1043,0,7688.25
"IMEG","NorthernYukonR.andtribs.",2045,1141,0,8136
"IMEG","NorthernYukonR.andtribs.",2046,1171,0,8350.5
"IMEG","NorthernYukonR.andtribs.",2047,1213.5,0,9241.5
"IMEG","NorthernYukonR.andtribs.",2048,1436,0,9407.5
"IMEG","NorthernYukonR.andtribs.",2049,1363,0,9355.75
"IMEG","NorthernYukonR.andtribs.",2050,1262,0,8903.25
"IMEG","NorthernYukonR.andtribs.",2051,1312,0,9153
"IMEG","Pelly",2024,0,0,0
"IMEG","Pelly",2025,0,0,0
"IMEG","Pelly",2026,0,0,0
"IMEG","Pelly",2027,0,0,668.75
"IMEG","Pelly",2028,0,0,464.25
"IMEG","Pelly",2029,0,0,1659.25
"IMEG","Pelly",2030,0,0,2515.5
"IMEG","Pelly",2031,10,0,4546.25
"IMEG","Pelly",2032,1553.5,0,8180
"IMEG","Pelly",2033,1405,0,7961
"IMEG","Pelly",2034,1297.5,0,7431
"IMEG","Pelly",2035,1184,0,8178.5
"IMEG","Pelly",2036,1692.5,0,9654.25
"IMEG","Pelly",2037,1585.5,0,8692.5
"IMEG","Pelly",2038,1276,0,8353.5
"IMEG","Pelly",2039,1115,0,8019.75
"IMEG","Pelly",2040,1096.5,0,8441.75
"IMEG","Pelly",2041,1386,0,9123
"IMEG","Pelly",2042,1290,0,9553.25
"IMEG","Pelly",2043,1336.5,0,8460
"IMEG","Pelly",2044,1146.5,0,8246
"IMEG","Pelly",2045,1022.5,0,7879.25
"IMEG","Pelly",2046,1074.5,0,9297
"IMEG","Pelly",2047,1262.5,0,10005.75
"IMEG","Pelly",2048,1418.5,0,10882
"IMEG","Pelly",2049,1286,0,10100.25
"IMEG","Pelly",2050,1307.5,0,9512.5
"IMEG","Pelly",2051,1415.5,0,10244.75
"IMEG","Stewart",2024,0,0,0
"IMEG","Stewart",2025,0,0,0
"IMEG","Stewart",2026,0,0,0
"IMEG","Stewart",2027,0,0,537
"IMEG","Stewart",2028,0,0,434.5
"IMEG","Stewart",2029,0,0,1555
"IMEG","Stewart",2030,0,0,2662.5
"IMEG","Stewart",2031,15,0,3575.25
"IMEG","Stewart",2032,1373.5,0,4901.5
"IMEG","Stewart",2033,1207,0,4808.5
"IMEG","Stewart",2034,1157.5,0,4712.25
"IMEG","Stewart",2035,1138.5,0,4730.5
"IMEG","Stewart",2036,1300.5,0,4884.5
"IMEG","Stewart",2037,1169,0,4550.75
"IMEG","Stewart",2038,1020.5,0,4553.25
"IMEG","Stewart",2039,990,0,4279
"IMEG","Stewart",2040,1006.5,0,4108.75
"IMEG","Stewart",2041,1159.5,0,4525.5
"IMEG","Stewart",2042,1056.5,0,4571.75
"IMEG","Stewart",2043,1052,0,4609.75
"IMEG","Stewart",2044,974,0,4180.75
"IMEG","Stewart",2045,1084.5,0,4283.5
"IMEG","Stewart",2046,1152.5,0,4292
"IMEG","Stewart",2047,1028.5,0,4660.5
"IMEG","Stewart",2048,1205,0,4562.75
"IMEG","Stewart",2049,1212,0,4495.75
"IMEG","Stewart",2050,1064,0,4605.25
"IMEG","Stewart",2051,1329.5,0,4601
"IMEG","UpperYukonR.",2024,0,0,0
"IMEG","UpperYukonR.",2025,0,0,0
"IMEG","UpperYukonR.",2026,0,0,0
"IMEG","UpperYukonR.",2027,0,0,603.5
"IMEG","UpperYukonR.",2028,0,0,423
"IMEG","UpperYukonR.",2029,0,0,1421.5
"IMEG","UpperYukonR.",2030,0,0,3098.75
"IMEG","UpperYukonR.",2031,3,0,4433.5
"IMEG","UpperYukonR.",2032,1690,0,6467
"IMEG","UpperYukonR.",2033,1448,0,6068
"IMEG","UpperYukonR.",2034,1244.5,0,5290.25
"IMEG","UpperYukonR.",2035,1283.5,0,5288.5
"IMEG","UpperYukonR.",2036,1489,0,5374.5
"IMEG","UpperYukonR.",2037,1396,0,5235.5
"IMEG","UpperYukonR.",2038,1309.5,0,4824.25
"IMEG","UpperYukonR.",2039,1109,0,5032.25
"IMEG","UpperYukonR.",2040,940,0,5286.5
"IMEG","UpperYukonR.",2041,1145.5,0,5061.25
"IMEG","UpperYukonR.",2042,1140.5,0,4891
"IMEG","UpperYukonR.",2043,1154.5,0,4793.5
"IMEG","UpperYukonR.",2044,989.5,0,4727
"IMEG","UpperYukonR.",2045,1085.5,0,4878.75
"IMEG","UpperYukonR.",2046,908,0,4937
"IMEG","UpperYukonR.",2047,947,0,5507.5
"IMEG","UpperYukonR.",2048,1180,0,5845
"IMEG","UpperYukonR.",2049,1201,0,5715
"IMEG","UpperYukonR.",2050,1050.5,0,5725
"IMEG","UpperYukonR.",2051,1317.5,0,4633.25
"IMEG","Whiteandtribs.",2024,0,0,0
"IMEG","Whiteandtribs.",2025,0,0,0
"IMEG","Whiteandtribs.",2026,0,0,0
"IMEG","Whiteandtribs.",2027,0,0,418.25
"IMEG","Whiteandtribs.",2028,0,0,553
"IMEG","Whiteandtribs.",2029,0,0,1235.75
"IMEG","Whiteandtribs.",2030,0,0,1770.75
"IMEG","Whiteandtribs.",2031,8.5,0,2850.5
"IMEG","Whiteandtribs.",2032,1104,0,5583.25
"IMEG","Whiteandtribs.",2033,1145,0,6931
"IMEG","Whiteandtribs.",2034,1039.5,0,6497.5
"IMEG","Whiteandtribs.",2035,995.5,0,6007.5
"IMEG","Whiteandtribs.",2036,1267,0,6667.5
"IMEG","Whiteandtribs.",2037,1066,0,6325.5
"IMEG","Whiteandtribs.",2038,902,0,6285.25
"IMEG","Whiteandtribs.",2039,1064.5,0,6116.75
"IMEG","Whiteandtribs.",2040,884.5,0,6078.5
"IMEG","Whiteandtribs.",2041,1119,0,7138.5
"IMEG","Whiteandtribs.",2042,865.5,0,6229.75
"IMEG","Whiteandtribs.",2043,879,0,6479.25
"IMEG","Whiteandtribs.",2044,848.5,0,6006
"IMEG","Whiteandtribs.",2045,917.5,0,6045.5
"IMEG","Whiteandtribs.",2046,835.5,0,6715.75
"IMEG","Whiteandtribs.",2047,1058.5,0,6818.5
"IMEG","Whiteandtribs.",2048,1309,0,6496
"IMEG","Whiteandtribs.",2049,1306,0,6851
"IMEG","Whiteandtribs.",2050,1215.5,0,6263.5
"IMEG","Whiteandtribs.",2051,1167,0,7091.25
"IMEG","YukonR.Teslinheadwaters",2024,0,0,0
"IMEG","YukonR.Teslinheadwaters",2025,0,0,0
"IMEG","YukonR.Teslinheadwaters",2026,0,0,0
"IMEG","YukonR.Teslinheadwaters",2027,0,0,1125
"IMEG","YukonR.Teslinheadwaters",2028,0,0,1072
"IMEG","YukonR.Teslinheadwaters",2029,0,0,3415
"IMEG","YukonR.Teslinheadwaters",2030,0,0,5185
"IMEG","YukonR.Teslinheadwaters",2031,27,0,6642.75
"IMEG","YukonR.Teslinheadwaters",2032,2507,0,8565.25
"IMEG","YukonR.Teslinheadwaters",2033,2245.5,0,8162
"IMEG","YukonR.Teslinheadwaters",2034,2016.5,0,8155.25
"IMEG","YukonR.Teslinheadwaters",2035,1910.5,0,7744.5
"IMEG","YukonR.Teslinheadwaters",2036,2155.5,0,7678.25
"IMEG","YukonR.Teslinheadwaters",2037,2275,0,7180.5
"IMEG","YukonR.Teslinheadwaters",2038,2024,0,7520
"IMEG","YukonR.Teslinheadwaters",2039,2030,0,7741
"IMEG","YukonR.Teslinheadwaters",2040,1884.5,0,7320.75
"IMEG","YukonR.Teslinheadwaters",2041,2224.5,0,8336.75
"IMEG","YukonR.Teslinheadwaters",2042,2223,0,7824.75
"IMEG","YukonR.Teslinheadwaters",2043,2126.5,0,8236.75
"IMEG","YukonR.Teslinheadwaters",2044,1960.5,0,7312.5
"IMEG","YukonR.Teslinheadwaters",2045,1930.5,0,7513.5
"IMEG","YukonR.Teslinheadwaters",2046,2141,0,7476.5
"IMEG","YukonR.Teslinheadwaters",2047,2257,0,8349.5
"IMEG","YukonR.Teslinheadwaters",2048,2464,0,8287.75
"IMEG","YukonR.Teslinheadwaters",2049,2516,0,8061.75
"IMEG","YukonR.Teslinheadwaters",2050,2290,0,7646
"IMEG","YukonR.Teslinheadwaters",2051,2590.5,0,7774
"IMEG.cap","Big.Salmon",2024,0,0,0
"IMEG.cap","Big.Salmon",2025,0,0,0
"IMEG.cap","Big.Salmon",2026,0,0,133
"IMEG.cap","Big.Salmon",2027,0,0,707
"IMEG.cap","Big.Salmon",2028,0,0,791.75
"IMEG.cap","Big.Salmon",2029,0,0,1861.75
"IMEG.cap","Big.Salmon",2030,0,0,3087.5
"IMEG.cap","Big.Salmon",2031,8,0,3931.5
"IMEG.cap","Big.Salmon",2032,1068.5,0,3346.75
"IMEG.cap","Big.Salmon",2033,1049,0,3442.5
"IMEG.cap","Big.Salmon",2034,952.5,0,3668
"IMEG.cap","Big.Salmon",2035,957.5,0,3623.25
"IMEG.cap","Big.Salmon",2036,988.5,0,3987.5
"IMEG.cap","Big.Salmon",2037,1020.5,0,3591.75
"IMEG.cap","Big.Salmon",2038,930,0,3843
"IMEG.cap","Big.Salmon",2039,888.5,0,3634
"IMEG.cap","Big.Salmon",2040,977.5,0,3886.25
"IMEG.cap","Big.Salmon",2041,953,0,3713
"IMEG.cap","Big.Salmon",2042,884,0,3599.5
"IMEG.cap","Big.Salmon",2043,1045,0,3771.25
"IMEG.cap","Big.Salmon",2044,842,0,3541
"IMEG.cap","Big.Salmon",2045,919,0,3441
"IMEG.cap","Big.Salmon",2046,976.5,0,3913.75
"IMEG.cap","Big.Salmon",2047,914.5,0,3557.25
"IMEG.cap","Big.Salmon",2048,998,0,3645
"IMEG.cap","Big.Salmon",2049,936,0,3661.25
"IMEG.cap","Big.Salmon",2050,1053.5,0,4152.25
"IMEG.cap","Big.Salmon",2051,910,0,4070.5
"IMEG.cap","MiddleYukonR.andtribs.",2024,0,0,0
"IMEG.cap","MiddleYukonR.andtribs.",2025,0,0,0
"IMEG.cap","MiddleYukonR.andtribs.",2026,0,0,450
"IMEG.cap","MiddleYukonR.andtribs.",2027,0,0,1801.75
"IMEG.cap","MiddleYukonR.andtribs.",2028,0,0,1492
"IMEG.cap","MiddleYukonR.andtribs.",2029,0,0,3274.5
"IMEG.cap","MiddleYukonR.andtribs.",2030,0,0,7141.75
"IMEG.cap","MiddleYukonR.andtribs.",2031,35.5,0,10173.75
"IMEG.cap","MiddleYukonR.andtribs.",2032,2489.5,0,8711
"IMEG.cap","MiddleYukonR.andtribs.",2033,2307,0,8502.25
"IMEG.cap","MiddleYukonR.andtribs.",2034,2259.5,0,8945
"IMEG.cap","MiddleYukonR.andtribs.",2035,2070.5,0,9000.5
"IMEG.cap","MiddleYukonR.andtribs.",2036,2568,0,10217.75
"IMEG.cap","MiddleYukonR.andtribs.",2037,2734.5,0,10270.25
"IMEG.cap","MiddleYukonR.andtribs.",2038,2626,0,9885.5
"IMEG.cap","MiddleYukonR.andtribs.",2039,2446,0,9189.75
"IMEG.cap","MiddleYukonR.andtribs.",2040,2647.5,0,9811.75
"IMEG.cap","MiddleYukonR.andtribs.",2041,2583,0,9440.75
"IMEG.cap","MiddleYukonR.andtribs.",2042,2675.5,0,9894.75
"IMEG.cap","MiddleYukonR.andtribs.",2043,2898.5,0,10127.5
"IMEG.cap","MiddleYukonR.andtribs.",2044,2617,0,10364.25
"IMEG.cap","MiddleYukonR.andtribs.",2045,2527,0,10043.5
"IMEG.cap","MiddleYukonR.andtribs.",2046,2540.5,0,10422
"IMEG.cap","MiddleYukonR.andtribs.",2047,2757,0,9977.75
"IMEG.cap","MiddleYukonR.andtribs.",2048,2802.5,0,10591.5
"IMEG.cap","MiddleYukonR.andtribs.",2049,2892,0,10154.25
"IMEG.cap","MiddleYukonR.andtribs.",2050,3004.5,0,10875.25
"IMEG.cap","MiddleYukonR.andtribs.",2051,2530.5,0,10309
"IMEG.cap","Nordenskiold",2024,0,0,0
"IMEG.cap","Nordenskiold",2025,0,0,0
"IMEG.cap","Nordenskiold",2026,0,0,160.25
"IMEG.cap","Nordenskiold",2027,0,0,820.5
"IMEG.cap","Nordenskiold",2028,0,0,663.5
"IMEG.cap","Nordenskiold",2029,0,0,1863.75
"IMEG.cap","Nordenskiold",2030,0,0,2148
"IMEG.cap","Nordenskiold",2031,4,0,2012.75
"IMEG.cap","Nordenskiold",2032,373.5,0,1343.75
"IMEG.cap","Nordenskiold",2033,291,0,1223.25
"IMEG.cap","Nordenskiold",2034,210,0,1134.25
"IMEG.cap","Nordenskiold",2035,259,0,1240.5
"IMEG.cap","Nordenskiold",2036,346.5,0,1307.5
"IMEG.cap","Nordenskiold",2037,386.5,0,1489.75
"IMEG.cap","Nordenskiold",2038,349.5,0,1450.5
"IMEG.cap","Nordenskiold",2039,351,0,1591.5
"IMEG.cap","Nordenskiold",2040,439.5,0,1734.5
"IMEG.cap","Nordenskiold",2041,436.5,0,1885.25
"IMEG.cap","Nordenskiold",2042,369,0,1761.25
"IMEG.cap","Nordenskiold",2043,381.5,0,1690.75
"IMEG.cap","Nordenskiold",2044,330.5,0,1548
"IMEG.cap","Nordenskiold",2045,276,0,1432.75
"IMEG.cap","Nordenskiold",2046,272,0,1330
"IMEG.cap","Nordenskiold",2047,314.5,0,1384.25
"IMEG.cap","Nordenskiold",2048,347.5,0,1444
"IMEG.cap","Nordenskiold",2049,316,0,1466.75
"IMEG.cap","Nordenskiold",2050,313,0,1595.25
"IMEG.cap","Nordenskiold",2051,274,0,1471.25
"IMEG.cap","NorthernYukonR.andtribs.",2024,0,0,0
"IMEG.cap","NorthernYukonR.andtribs.",2025,0,0,0
"IMEG.cap","NorthernYukonR.andtribs.",2026,0,0,191.25
"IMEG.cap","NorthernYukonR.andtribs.",2027,0,0,933.25
"IMEG.cap","NorthernYukonR.andtribs.",2028,0,0,885.25
"IMEG.cap","NorthernYukonR.andtribs.",2029,0,0,2585.75
"IMEG.cap","NorthernYukonR.andtribs.",2030,0,0,5254.25
"IMEG.cap","NorthernYukonR.andtribs.",2031,8,0,6624
"IMEG.cap","NorthernYukonR.andtribs.",2032,1301,0,5335.75
"IMEG.cap","NorthernYukonR.andtribs.",2033,1301.5,0,5462.5
"IMEG.cap","NorthernYukonR.andtribs.",2034,1081.5,0,5384.25
"IMEG.cap","NorthernYukonR.andtribs.",2035,1145,0,5836.25
"IMEG.cap","NorthernYukonR.andtribs.",2036,1064.5,0,5443
"IMEG.cap","NorthernYukonR.andtribs.",2037,1057,0,5041.75
"IMEG.cap","NorthernYukonR.andtribs.",2038,961.5,0,4420.25
"IMEG.cap","NorthernYukonR.andtribs.",2039,889,0,4145.75
"IMEG.cap","NorthernYukonR.andtribs.",2040,930.5,0,4448.25
"IMEG.cap","NorthernYukonR.andtribs.",2041,944,0,4119
"IMEG.cap","NorthernYukonR.andtribs.",2042,914.5,0,4375.75
"IMEG.cap","NorthernYukonR.andtribs.",2043,984.5,0,4446.5
"IMEG.cap","NorthernYukonR.andtribs.",2044,936.5,0,4622.5
"IMEG.cap","NorthernYukonR.andtribs.",2045,930.5,0,4765.25
"IMEG.cap","NorthernYukonR.andtribs.",2046,926.5,0,4716.75
"IMEG.cap","NorthernYukonR.andtribs.",2047,882,0,5050.25
"IMEG.cap","NorthernYukonR.andtribs.",2048,898,0,5032
"IMEG.cap","NorthernYukonR.andtribs.",2049,788,0,5243
"IMEG.cap","NorthernYukonR.andtribs.",2050,920,0,5047.5
"IMEG.cap","NorthernYukonR.andtribs.",2051,731.5,0,4803.5
"IMEG.cap","Pelly",2024,0,0,0
"IMEG.cap","Pelly",2025,0,0,0
"IMEG.cap","Pelly",2026,0,0,158.25
"IMEG.cap","Pelly",2027,0,0,767
"IMEG.cap","Pelly",2028,0,0,539
"IMEG.cap","Pelly",2029,0,0,1509.75
"IMEG.cap","Pelly",2030,0,0,2893.75
"IMEG.cap","Pelly",2031,3.5,0,4372.5
"IMEG.cap","Pelly",2032,1034.5,0,4277.25
"IMEG.cap","Pelly",2033,988.5,0,4222.25
"IMEG.cap","Pelly",2034,775,0,4002.5
"IMEG.cap","Pelly",2035,885.5,0,4697
"IMEG.cap","Pelly",2036,862,0,5324.25
"IMEG.cap","Pelly",2037,1055,0,5547.5
"IMEG.cap","Pelly",2038,1065.5,0,5407.25
"IMEG.cap","Pelly",2039,1080,0,5316
"IMEG.cap","Pelly",2040,867.5,0,5162.75
"IMEG.cap","Pelly",2041,1008,0,5284
"IMEG.cap","Pelly",2042,1042,0,5439.75
"IMEG.cap","Pelly",2043,1121,0,5319.25
"IMEG.cap","Pelly",2044,969.5,0,5283
"IMEG.cap","Pelly",2045,998.5,0,5464.5
"IMEG.cap","Pelly",2046,1001,0,5223
"IMEG.cap","Pelly",2047,1004,0,5786.5
"IMEG.cap","Pelly",2048,1195.5,0,5652.5
"IMEG.cap","Pelly",2049,1164,0,6022.75
"IMEG.cap","Pelly",2050,1318.5,0,6202
"IMEG.cap","Pelly",2051,867.5,0,6230.5
"IMEG.cap","Stewart",2024,0,0,0
"IMEG.cap","Stewart",2025,0,0,0
"IMEG.cap","Stewart",2026,0,0,182.5
"IMEG.cap","Stewart",2027,0,0,655.5
"IMEG.cap","Stewart",2028,0,0,466.25
"IMEG.cap","Stewart",2029,0,0,1455
"IMEG.cap","Stewart",2030,0,0,2980
"IMEG.cap","Stewart",2031,9.5,0,3609
"IMEG.cap","Stewart",2032,894.5,0,2737.5
"IMEG.cap","Stewart",2033,937,0,2496.75
"IMEG.cap","Stewart",2034,764.5,0,2415.25
"IMEG.cap","Stewart",2035,787.5,0,2602.75
"IMEG.cap","Stewart",2036,799.5,0,2631.25
"IMEG.cap","Stewart",2037,734,0,2558.5
"IMEG.cap","Stewart",2038,717.5,0,2400.25
"IMEG.cap","Stewart",2039,699,0,2336.25
"IMEG.cap","Stewart",2040,821.5,0,2333
"IMEG.cap","Stewart",2041,763.5,0,2369.25
"IMEG.cap","Stewart",2042,753.5,0,2300.5
"IMEG.cap","Stewart",2043,753,0,2194
"IMEG.cap","Stewart",2044,704,0,2234.75
"IMEG.cap","Stewart",2045,739,0,2320.25
"IMEG.cap","Stewart",2046,699.5,0,2389.25
"IMEG.cap","Stewart",2047,674,0,2601
"IMEG.cap","Stewart",2048,730.5,0,2485.5
"IMEG.cap","Stewart",2049,710,0,2454.25
"IMEG.cap","Stewart",2050,822.5,0,2565
"IMEG.cap","Stewart",2051,685.5,0,2307.5
"IMEG.cap","UpperYukonR.",2024,0,0,0
"IMEG.cap","UpperYukonR.",2025,0,0,0
"IMEG.cap","UpperYukonR.",2026,0,0,208
"IMEG.cap","UpperYukonR.",2027,0,0,862.25
"IMEG.cap","UpperYukonR.",2028,0,0,458.25
"IMEG.cap","UpperYukonR.",2029,0,0,1454.25
"IMEG.cap","UpperYukonR.",2030,0,0,3302.25
"IMEG.cap","UpperYukonR.",2031,8,0,4706.75
"IMEG.cap","UpperYukonR.",2032,1015.5,0,3342.25
"IMEG.cap","UpperYukonR.",2033,975,0,3228.5
"IMEG.cap","UpperYukonR.",2034,849.5,0,3057.5
"IMEG.cap","UpperYukonR.",2035,826,0,3033.75
"IMEG.cap","UpperYukonR.",2036,950,0,3176
"IMEG.cap","UpperYukonR.",2037,933,0,3129.25
"IMEG.cap","UpperYukonR.",2038,914,0,2977.25
"IMEG.cap","UpperYukonR.",2039,822,0,3033.75
"IMEG.cap","UpperYukonR.",2040,866.5,0,3091.75
"IMEG.cap","UpperYukonR.",2041,850.5,0,3048.25
"IMEG.cap","UpperYukonR.",2042,877.5,0,3008.75
"IMEG.cap","UpperYukonR.",2043,971,0,3012.75
"IMEG.cap","UpperYukonR.",2044,853.5,0,2984.25
"IMEG.cap","UpperYukonR.",2045,787.5,0,3092.75
"IMEG.cap","UpperYukonR.",2046,883.5,0,2923
"IMEG.cap","UpperYukonR.",2047,827,0,2937
"IMEG.cap","UpperYukonR.",2048,837.5,0,2965.25
"IMEG.cap","UpperYukonR.",2049,925.5,0,2750.25
"IMEG.cap","UpperYukonR.",2050,863.5,0,2994.25
"IMEG.cap","UpperYukonR.",2051,715.5,0,2889.25
"IMEG.cap","Whiteandtribs.",2024,0,0,0
"IMEG.cap","Whiteandtribs.",2025,0,0,0
"IMEG.cap","Whiteandtribs.",2026,0,0,88.25
"IMEG.cap","Whiteandtribs.",2027,0,0,564.75
"IMEG.cap","Whiteandtribs.",2028,0,0,577.5
"IMEG.cap","Whiteandtribs.",2029,0,0,1197
"IMEG.cap","Whiteandtribs.",2030,0,0,1748.75
"IMEG.cap","Whiteandtribs.",2031,2.5,0,2809.5
"IMEG.cap","Whiteandtribs.",2032,711,0,2670.75
"IMEG.cap","Whiteandtribs.",2033,767,0,3310
"IMEG.cap","Whiteandtribs.",2034,669.5,0,3306.5
"IMEG.cap","Whiteandtribs.",2035,695.5,0,3138.75
"IMEG.cap","Whiteandtribs.",2036,668.5,0,3690
"IMEG.cap","Whiteandtribs.",2037,690,0,3361.75
"IMEG.cap","Whiteandtribs.",2038,625,0,3330.25
"IMEG.cap","Whiteandtribs.",2039,580.5,0,3038.75
"IMEG.cap","Whiteandtribs.",2040,662,0,3371
"IMEG.cap","Whiteandtribs.",2041,690.5,0,3263
"IMEG.cap","Whiteandtribs.",2042,734,0,3406.75
"IMEG.cap","Whiteandtribs.",2043,796.5,0,3552.75
"IMEG.cap","Whiteandtribs.",2044,668,0,3439.5
"IMEG.cap","Whiteandtribs.",2045,661,0,3345.5
"IMEG.cap","Whiteandtribs.",2046,729,0,3771.25
"IMEG.cap","Whiteandtribs.",2047,755,0,3951.75
"IMEG.cap","Whiteandtribs.",2048,720.5,0,3582.75
